file	paragraph	score	markers	text
001.青年党的历史教训.txt	4	9	问|答|死	一个成立有六十五年历史的政党，怎么搞成了这副样子？这是一个值得寻找答案的问题。据我看来，青年党的根本问题在于它从“民国十二年在巴黎创建”起，就想做一个法西斯的政党。表面上，它的标帜是国家主义，实质上，则是效慕法西斯主义，不外是主张“专制手段”“激烈手段”救国那一套。 这些言论和行动，从青年党党魁的遗著中，和其他有关文件，我们不难发现。青年党在创党之初，所有党员，就是玩枪弄刀的。照周宗烈“创党前后”回忆，他们“原是一个革命党”，但是根据我搜集到的“十四年5月印于巴黎”的《中国青年党惩戒法》原本（第四十号），在第二章“对内惩戒法”第三条内，明列有“四级十二等之惩戒”，其中“ 一级之惩戒”，“一等”竟是“处死”，“ 二等”竟是“看管”，“三等”方是“除名”（开除党籍）。一个政党竟在开除党籍前，可私刑“处死”同志或“看管”同志，纵黑社会中，亦不逾是也，我举出这一原始文件，无非证明青年党的本质，根本是恐怖的法西斯，根本不是民主国家的政党。
005.陈立夫不是CC吗？.txt	7	9	问|说|捉	先生在国民党中是超然分子，他以最高当局的私人秘书性质，从事工作，不问派系，而问是非曲直与是否合理合法，故最恶派系问题。有雷某者，大约是一位具有夸大狂而自认为怀才不遇之辈。某一会场，雷某冒失地问先生：你是不是CC？那次先生生气了，指着他说：你才是CC！适陈立夫先生在旁，插嘴说：我证明雷某是CC，而且是属于情报方面的CC！先生为之大快，雷某则面红耳赤，狼狈而去。先生对雷某没有用幽默口吻，而以怒声责之，盖先生最嫌恶党内的派系之存在，甚至发生倾轧，他故报之以恶声。在南京的晚期，盛传国民党中出现一个新派系，称之为官邸派，报纸上的报导说：其领袖官阶不高，最大的职务，是教育部次长，盖隐指先生也，先生闻之，付诸一笑。官邸工作人员，岂有派系哉！何况此时先生亦不在官邸工作。不过，外间捕风捉影之说，竟有信以为真的。先生既被封为“官邸派领袖”，作者当然也是被封为“官邸派”之一员，我在被点复职后，有人竟指我为“官邸派”分子，可笑孰甚！
006.党与法.txt	39	9	结果|问|说|受刑|门板	我写到这里，又看见5月2日的《大公报》，唐山全市罢市的结果，杨润普被释放了。“但因受刑过重，已不能行走，遂以门板抬出，未回两益成，直赴中华医院医治。”《大公报》记者亲自去访问，他的记载中说：
006.党与法.txt	80	9	问|说|胡适	在另一方面，我惊讶胡适本人，在受过完整的欧美教育及熏陶之后，对基本人权问题，竟不从基本人权乃是“先在的”一点上立论，这是很大的疏忽与失策。因为基本人权是“先于”国家和政府的。国家和政府存在和成立的起码的目的，就恰恰是在保障基本人权，此外一切犹其余事。并且，严格的说，国家和政府对基本人权，只有保障的份儿，是没有颁布的资格的。人权本身是不可侵犯的（inviolable）、不可剥夺的（indefeasible），当然更不能出让的（inalienable），甚至是被划除在政府一般权力以外的（is excepted out of the general power of the government）。胡适在他的文章中，不从这个高一层次的论点立论，只是退而从第二层次的论点来要求政府颁布人权保障的法令，这未免把人权看得太“小”的！
008.跋孙铭九给张学良和李敖的照片.txt	40	9	说|张学良|孙铭九	张学良从三十八岁被关到八十三岁、八十四岁、八十五岁、八十六岁、八十七岁、八十八岁……如今还在被关。我没有绝对可靠的“管道”可以转达孙铭九的嘱托，把照片转给张学良；但我有公开的“管道”——用“把一切写出来” 的方法——让张学良看到印刷品，这种传信方式虽然离奇，但却难以阻挡。古人传信，说浮者自浮、沉者自沉；我的传信，却一印千百封，永不会沉，看他蒋家政权还有啥法子！
009.何柱国两篇《西安事变前后的张学良》书后.txt	9	9	问|说|死|逼|蒋介石	何柱国讲话以后，应德田立刻起来讲话，表示坚决反对接受潼关顾祝同的条件，他讲话大意是：“东北军内部和‘三位一体’的局势都迫切需要副司令回来一趟，否则，一切问题无法解决，副司令回来以后，一切由他决定，以后再走也可以。坚决要求副司令回来一趟，是不是就会打起仗来呢？是不是会引起大的内战呢？我认为是不会的。因为蒋介石是虚张声势，得寸进尺，真打他是不敢的。首先是打仗他没有理由。现在他的威信还未恢复，内部不稳定，加上南方的李白、北方的韩宋，都是跃跃欲试，想乘机反蒋。蒋如真要打仗，就会受到全国舆论的责备，他就会垮台。所以蒋介石是不敢真打的，现在他只是摆了个打仗的架势。我们愈软，他就愈凶。我们一硬，他们就会软下去。只有这样副司令才有回来的可能。当然我们并不完全排除打仗的可能性，我们也要做打的准备。况且要求副司令回来，我看关键在我们能不能坚持。鲍主任由南京回来，转达了副司令的口信说：‘只要你们能坚持、能团结，我就会有办法，你们也会有办法。不然，我完了，你们也完了。’副司令要我们坚持，难道我们不坚持吗？现在杨主任和十七路军都主张副司令不回来就不撤兵。中央军如再进逼，不惜拼命打一仗。红军代表团昨天也表示支持我们的主张，难道我们自己反而这样胆小怕死吗？”
009.何柱国两篇《西安事变前后的张学良》书后.txt	13	9	结果|后来|问|说|孙铭九	从1月26日至31日，西北方面的东北军、西北军内，在营救张副司令的问题上产生了主和与主战的严重对立。少壮派孙铭九、应德田、苗剑秋、何镜华等，喊出了“打出潼关去，救回副司令”的口号，主张武力解决，不惜一战。老一辈的将领们等，如我和王以哲、缪澂流、刘多荃、高崇民， 认为先和平解决西安的问题，后救副司令。我们认为如果再动干戈，势必引起更大规模的内战，从而断送了西安事变的成果和东北军的前途。我和王以哲等同少壮派军官们争论多次，企图说服他们；说服不成，便加以斥责。结果他们不但不服，反而散布出“王、何投降中央，受贿若干万元”“王以哲有野心”“何柱国想当主席”（后来的乙案中有东北军派人任安徽省主席一条）等诬蔑不实之词。
011.《张学良研究》前言.txt	3	9	说|自由|张学良	张学良公开信中说他“怡然自得，深足自慰”“日常生活行动，一向自由”是“出自肺腑”之言，其实这是看破红尘后的“相对论”说法，并不奇怪。狄更斯笔下《双城记》（A Take of Two Cities）中的老囚犯“北塔105号”（“One Hundred and Five, North Tower”），岂不在出狱以后，还要靠人在房门外上锁，才能“怡然自得，深足自慰”么？为什么？因为他被锁了那么久，如果门开着，反而会祸起不测也！（“Why！Because he has lived so long, locked up, that he would be frightened-rave-tear him self to piecese-die-come to I know not what harm-if his door was left open.”）
013.西安事变五十二年了！.txt	4	9	答|自由|张学良	这一电文见报后第三天（12月14日），国民党《中央日报》就登出专文——《张学良有不被打扰的自由》，声言“行政院”已在答复“立委”质询中，表示过“张学良目前拥有充分的自由权，对于张学良不愿与外界接触，政府自无法干涉其意愿。”“因此，部分人士不顾张学良已有充分自由、一再要求让外界公开见他之同时，是否也应想到张学良有不被打扰的自由。……”
014.张学良心事探微.txt	4	9	问|说|张学良	关于信仰方面，在西安事变时，张学良本非基督徒，但他发起西安事变，为救国家，牺牲自己，这种精神，其实正是基督精神的体现。虽非基督徒，实乃真基督；可是，当张学良年复一年被幽囚之后、十年复十年被幽囚以后，他为了寄托也为了到“御教堂”（士林凯歌堂）透透气，他“信奉耶稣基督”了。但有反讽意味的是，他做了基督徒，可是做的，却是最形式、最世俗、最“御教堂”式的基督徒了。他精于神学研究，译述不辍，但所能接触的、所肯接触的、所愿接触的，却仍是官味十足的特定权贵人物，而不是耶稣基督所接触的贫苦大众。这说明了，官味十足的基督徒，其实只是高阶层的、伪善的、打着耶稣反耶稣的国民党教棍而已，这种人去基督精神，可说十万八千里。这样一来，张学良越变成基督徒，距真基督越远，他自谓垂老“勤于灵修，颇有领悟，不问外事”，其实“灵修”与“领悟”，都不如他年轻时的非基督徒时代。我这里只是点破真假基督精神的分际，并不在苛责张学良，因为五十二年的幽囚，毕竟在心境上有太多的变化与苍茫，是我们可以理解也无限同情的。
014.张学良心事探微.txt	12	9	最后|问|说|张学良|蒋介石	我们不妨先检讨一下西安事变的真正性质：它为什么会发生？关于蒋介石的政策，它造成了什么差异？事变之后，蒋介石有没有改变他的行动方向？事情很显然，在事变之前的七年中，蒋介石决心向日本侵略者妥协，以争取时间进行消灭国内的政敌。在这方面，他非常坚定，不愿改变他的决心。然而蒋介石的政策极端不得民心，尤其是在1931年日军侵占东北三省之后，以及日军不断进一步侵占中国领土之后。为了不抵抗日军的侵略，蒋介石和他的政府官员被中国爱国的同胞们同声谴责为卖国贼。张学良是蒋介石的忠实支持者，因此为蒋介石的妥协政策分担了大部分国人的指责。但全国反日的情绪愈来愈高涨和扩大，张学良再也无法容忍蒋介石这种“攘外必先安内”的政策。在多次规劝蒋介石政策而失败之后，张学良才以兵谏作为最后的手段。他根据他真诚的信念自己下了决心：蒋介石应该领导全国同胞抵抗日本人的侵略。当蒋介石在口头上接受了这个信念后，张学良几乎不听任何人的劝告，决心尽快亲自送蒋介石到南京。虽然他没有预料会受监禁，但为了一个团结的中国，他是在冒着很可能的危险。毫无疑问，张学良所作所为，是出于反日爱国心，同时也是自愿地、主动地。此外，在蒋介石领导下的一种新的团结的确出现了，蒋介石的国民党政府的确悄悄改变了它政策的优先顺序。因此，西安事变的方式纵然激烈，事变却成功地达到了它原先的目标。蒋介石虽然是西安事变的一位受益人，但由于自我主义的原因，他不肯承认西安事变有任何成就。不管事情是多么真实，他不肯让人知道事实真相是张学良强迫他改变了政策。因此他故意把西安事变描述成是叛逆、幼稚、与共产党阴谋三位一体的混合品。不仅如此，他还向全国同胞宣称那些反叛他的将领，在他的精神感召下已经及时悔悟。所以，在蒋介石说来，西安事变之解决，是由于张学良改变了初衷，而他并没有改变政策。
014.张学良心事探微.txt	18	9	问|说|张学良|蒋介石|胡适	少帅自己的抗日情操是特别强烈，因为日本侵略者不仅侵占了他的故乡，还谋害了他的父亲。他的爱国情操驱使他让东北三省在1928年与关内中国本土合并。可是他的抗日爱国情操在1931年却遭到阻挠，那就是日军攻占沈阳时，蒋介石却下令不准他率军抵抗。由于他身为东北各部队总司令，他就背上了不抵抗的罪名。就连诸如胡适这般聪明的人，也跟着全国大众谴责张学良失去东北。他独自一个人承受全部指责，从来没有奚落过蒋介石。不管怎样，有充分的证据，包括日本官方档案中的证据，都一致指出，在九一八事变以前，尽管张学良发出警告说与侵略成性的日军，将不可避免地会发生军事冲突，蒋介石就的确已经命令张学良不准抵抗日军的进攻。张学良的中校秘书应德田 引蒋介石致张学良电文：“沈阳日军行动，可作为地方事件，望力避冲突，以免事态扩大，一切对日交涉，听候中央处理可也。蒋中正。”日本外务省所藏的蒋介石致张学良“铣电”（1931年8月16日）：“无论日本军队此后如何在东北寻衅，我方应予不抵抗，力避冲突。吾兄万勿逞一时之愤，置国家民族于不顾。”今藏辽宁省档案馆日本人中村案第104号，有张学良给东北的臧式毅代主席电（1931年9月6日）：“对于日人，无论其如何寻事，我方务须万方容忍，不可与之反抗，致酿事端。即希迅速密令各属切实注意为要。”章炳麟（太炎）也作证说，他与少帅于1935年在北京会晤时，少帅曾经把蒋介石的秘密电报给他看过。东北军骑兵部队指挥官何柱国将军回忆当年的事时说，1931年9月12日，蒋介石把少帅召到石家庄，在一列警备森严的火车上见面会谈。会谈后，少帅告诉何柱国“蒋不要我们抵抗（抗日）”。1931年11月14日所发表的国民党第四届全国代表大会声明，非故意地进一步确定了“在这期间（九一八事变），中国政府尊重‘国联’的决定，尽最大努力避免冲突，并格外努力保护在华日本侨民，以防止任何不幸事件之发生”。两个星期之后，蒋介石在为顾维钧举行的就任外交部长就职典礼中，宣称以外交方式解决与日本之间问题之重要性。蒋介石政府的对日政策很清楚地是一种妥协政策。很显然，在他没有把国内的政敌消灭之前，他不想于1931年在东北激怒日本。然而少帅
014.张学良心事探微.txt	31	9	说|抓|张学良|蒋介石|孙铭九	张学良当然知道很可能遭遇到的危险。因为放蒋介石和陪他去南京，就像是放虎出笼和伴虎归山。可是他比较喜欢相信领袖是一诺千金、说话算话的。他非常乐观地告诉孙铭九：“我抓了他，现在送他回去，是一抓一送。送他到了南京，他再送我回来，也是一抓一送。这样岂不成了千古美谈！”
014.张学良心事探微.txt	32	9	问|说|捉|张学良|蒋介石	张学良的乐观当然是没有根据的。如果他认为他陪蒋介石去南京就足够保全了蒋的面子，他就是大错特错了。蒋介石心中有更多保全面子的企划，而且决心要一一进行到底。蒋介石几乎立刻就在12月26日向全国发表了一份声明，叫做《蒋委员长对张杨训词》。声明中并说这个训词乃是蒋介石离开西安之前，由蒋介石的妻子宋美龄当场所记录的。蒋介石离开西安之前，可能与张学良和杨虎城有过简短的寒暄。要说那时候他对张杨二将军当面讲了《训词》，则是极为不可靠的说法，因为那时候他还是在张杨二将军的掌握中。更重要的是，这份《训词》中丝毫没有提到他的口头承诺，而这一承诺乃是他被释放的先决条件。如果这个《训词》是真的，不说张学良，至少杨虎城将军是不会让蒋介石离开西安的。其实，在机场上正要离开西安之前，蒋介石又重申了他的承诺。只是在他离开了西安之后，他才从原先的和解言词上改了口。从《训词》中自高自大的措辞来看，诸如说张杨二将军在蒋介石人格感召之下而忏悔等等，毫无疑问，那份声明中《训词》的时间是倒填的。事实上，蒋介石的捉刀人陈布雷在《陈布雷回忆录》第118页中就说了：
014.张学良心事探微.txt	42	9	结果|说|自由|张学良|蒋介石	基本上，西安事变是完成了它既定的目标，把全中国团结在蒋介石的领导下去抵抗日本的侵略。就中国最近的将来来说，这完成了的目标造成了一个重要的差别：中国不再打内战，也不再对日本姑息让步。在这种意义上，西安事变帮助消除了国民党向日本屈服的可能性，而且由于同一原因，中日战争也成了不可避免之事。造成西安事变，和对它所产生的结果，张学良是最重要的人。但他也是为此而付出最大代价的人：不仅他个人失去了自由，连他的东北军也被蒋介石解散了。
014.张学良心事探微.txt	44	9	最后|说|逼|张学良|蒋介石	回顾起来，人才明白蒋介石监禁张学良的决心是多么强烈、多么坚定。1936年12月25日那天，蒋介石要求过张学良不要陪他去南京。人一定会怀疑蒋介石讲这话是否出于真心诚意。当初，蒋介石并没有把握如果他做了坏事是否会不受到报复，因为他一个人是去了，但还同他的几十个文武大员、五十架军用飞机和五百个空军人员留在西安。等到他知道在他掌理中的张学良，还能够有效地命令西安东北军指挥司令部，把他的部下和飞机迅速遣返的时候，他就再也没有放张学良的意思了。不过我并不是说是由蒋介石逼迫张学良下那些命令。更确切地说，张学良能够完全按照蒋介石的意思做，是因为他曾经保证过，如果他那抗日统一战线的愿望能够实现，他是愿意牺牲他自己个人的利益的。最后，由于张学良在身旁协助，蒋介石才能把东北军调离西安，并且进而在东南将之解散。做完这件事，蒋介石于是也才能够严格囚禁张学良，让他被世人忘掉。
014.张学良心事探微.txt	49	9	结果|说|自由|张学良|蒋介石	也许蒋介石不肯宽恕的主要原因，须在蒋介石想要把西安事变弄得看起来像个什么这件事里去找。他显然想要把西安事变弄得像是一种失败——一次没有意义的挟持，没有达到任何正面积极的结果。“外界看来这一政变显得是一次失败”乃正是蒋介石所想要的情况。当时有欧美各国的观察家在西安，不过没有几个能像贝特兰（James Betram）那样能够看出“事实上它成功了”，因为“中国已经得到了一种新的统一”。很显然，对蒋介石来说，放张学良就是使西安事变在外界看起来显得是一次成功：张学良自由，因为他造成了中国新的统一。
016.张学良关于西安事变的谈话.txt	26	9	结果|问|说|死|自由	一个国家必须有强的中央政府，但是中央政府，必须建筑在民意的基础上，合乎民意的政府，当然要誓死拥护的，若政府措施违反民意，一定会把国家领到灭亡的道路上去。大家只知做官，自然有改组的必要。我们这次举动，完全是为民请命，绝非造成内乱，一切办法，决诸公论，只要合乎抗日救亡的主张，个人生命，在所不计，若有不顾舆情、不纳忠言一味肆行强力压迫者，即是全国之公敌。我们为保有国家民族一线生机打算，不能不誓死周旋，绝不屈服于暴力之下，即不幸而剩一兵一卒，亦必用在抗日疆场上。天日在上，绝无一字之虚伪。诸位要知，我们谋国，只应论事，不能论人，一般不识大体的人，或者说我们的举动有犯上之嫌，若就事论，试问全国四万万五千万人民命重，还是蒋委员长一时之身体自由重？我们也曾用过种种的方法，请求委员长即刻领导起来抗日，不要摧残民气，他始终不听，我们才不得已而行权，我们的心地，是绝对纯洁；我们的方法，是绝对正当，如有反对者，必为全国人民所唾弃，结果必归失败的。
017.张学良不该再含蓄了！.txt	7	9	问|答|说|张学良|蒋介石	至于“与蒋介石以及另一位国民党大员三人做过一次密谈”的事，张学良也太含蓄了。据西安事变时东北骑兵军军长何柱国《忆长城抗战及热河沦陷前后》一文的回忆，真相是这样的：“热河失守后，全国哗然，张学良电蒋介石，自请处分，并要求调集全体东北军，反攻热河，收复失地，蒋未予置复，而全国舆论，除谴责政府标榜的一面抵抗、一面谈判的屈辱方针外，张学良更为众矢之的。张学良乃向南京政府电请辞职。蒋未复电，却从南昌飞汉口，乘专车到石家庄，电约张学良在保定晤面。3月8日夜，张偕同顾问端纳、汤国桢、王卓然专车前往保定。张这时还未料到蒋此来是要他立即下野的，他想面请蒋介石调集兵力，补充械弹，反攻热河。车到保定时，蒋的专车尚未到，宋子文却先来了。他传达蒋介石的意旨说：‘失东北、丢热河，中央与张均责无旁贷，全国舆论指责于委员长与副司令，必须有一人下野，方可以平民愤。’此时，张才醒悟蒋约他晤面的锦囊之针，当即答复宋说：‘既然如此，请立即免除我本兼各职，严予处分，以谢国人。’宋立即将张原话电告蒋介石。下午，蒋的专车才到，张学良同宋子文立即登车见蒋，不等张学良开口，蒋先说：‘接到你的辞职电，知你诚意’现在全国舆论，对我两人都不谅解，进行诘责，我们两人比如风雨同舟，命运与共，必须有一人下水，以平民愤，否则将同遭灭顶。’张学良立即回答：‘我不战而失东北，早应引咎辞职，今又丢热河，更责无旁贷，我当然应该首先下水，请即免去我本兼各职，以申国法，而振人心……’张还提出：日本野心要并吞中国，希望中央迅速调劲旅北上，收复热河，保卫华北。蒋介石连说了几个‘好、好、好’。没有多谈，张与宋下车，隔了几分钟，蒋到张的专车上回看了一下，就回到他的专车上走了。宋子文陪同张学良同车到长辛店后，与张分手，约定在上海会见，为张办理出国考察手续。”
019.张学良欲说还休了哪些话？.txt	5	9	问|答|张学良|蒋介石|周恩来	在2月27日播出的节目中，被问到西安事变时最关键的一个问题——张学良、周恩来、蒋介石三人见面那一幕时，张学良绝口不提那一幕，坚决表示拒绝回答。
020.“扬眉”不够，“吐气”才算.txt	5	9	说|死|张学良	不过，张学良先生对记者还说了一句：“现在老朋友都过世了，不是他们死得早，是我活得太久了。”这话倒别有玄机。事实上，张学良之有今日，得以远托异国、今人所喜，原因只有一个，就是由于他“活得太久了”。他的长寿，使他垂老得以“扬眉”，至于是否“吐气”，还有待他的觉悟。
021.张学良为杨拯民题词.txt	8	9	最后|杀|死|张学良|蒋介石	杨虎城在西安事变后被迫出国，抗战发生，赶回共赴国难，但被蒋介石软禁，到大陆撤退前予以暗杀于重庆“戴公祠”。杨虎城被暗杀后两个多月，国民党丢掉了重庆。重庆丢掉后的第二天，从被俘的“戴公祠”附近十一名警卫口里，得到了一点线索，于是，杨虎城的遗体，就给挖掘了出来。因为脸上已被镪水烧烂了，无法辨认，乃找来旧西北军十七路军的一些干部来验尸，最后证明没错，于是，这一血案的真相，也就暴白于世。——世界真的知道了：西安事变张学良以外的另一主角，就这样惨死了！
002.从国民党密件看青年党.txt	2	8	结果|说	傅斯年说搞历史要“上穷碧落下黄泉，动手动脚找东西”。这话说得不错，但是傅斯年等学阀，身居“中央研究院”历史语言研究所所长和台湾大学校长的高位，他们自己，真正在这方面的努力，却不成比例，尤其涉及国民党当道的东西，他们是不敢找的。我早就看出在国民党统治下知识分子的懦种与没出息，因此我早在二三十年前，就“自力救济”，决心发展我个人的找东西系统。年复一年的辛勤结果，我的资料，以个人收藏而言，天下第一。其间虽被警总两次抄家，但是，我像个大蟑螂，虽历经“冰河期”的浩劫，还是照样幸存、照样蔓延发展、照样“春风吹又生”。所以，国民党式的文革也对我没办法——蟑螂是不怕牛棚的。
004.陈立夫，你为什么不早说？.txt	16	8	问|答|说|杀	廖公究竟是被何人所刺杀？这是半世纪以来一个不易答解的疑问。我们不能和共党一样的撒谎、胡说、不讲理、不顾法；但是，我们可以断定廖公绝对不是胡汉民、胡毅生、林直勉等有见识的人所谋害。因为胡汉民与廖公为挚友，廖公的反共态度已极为明显，胡毅生和林直勉等难道会不知道而去做出对胡公汉民不利的愚行？除了共党有计划的阴谋外，更没有理由可以把他们卷入廖案的漩涡。相反的，我们却有许多显而易见的事实，可以反证廖公的惨被杀害，的确是鲍罗廷及其中共爪牙所精心策划的，也是他们严密执行的。
004.陈立夫，你为什么不早说？.txt	17	8	说|杀	照国民党陈立夫的说法，廖仲恺被暗杀，“许多显而易见的事实”，可以证明是“鲍罗廷及其中共爪牙所精心策划的，也是他们严密执行的”。这种历史真相在他口里终于大白，是俄国人“鲍罗廷及其中共爪牙”干的，自为喜欢得知真相的人所乐闻。但是，我们不能明白的是，既然“有许多显而易见的事实”，当时何不早说？因为五十七年来，我们从国民党党方的历史上，知道的廖案凶手，显然是与陈立夫所说不合的。这又是怎么回事呢？
004.陈立夫，你为什么不早说？.txt	22	8	说|杀	这不是明明点出，暗杀廖仲恺的，是“反革命的人们和假革命的军队”、是“反革命假革命的军阀官僚”。居正这篇讲演时间是1932年8月20日，也正是国民党剿共期间，当时为什么不点明是共产党干的呢？可见当时所说的“军阀官僚”，显然不是“鲍罗廷及其中共爪牙”了。
004.陈立夫，你为什么不早说？.txt	35	8	说|杀	由以上四件抽样证据，证明从国民党历来的说法中，都不提暗杀廖仲恺是“鲍罗廷及其中共爪牙”所为，一直所提的，是别有其人，为什么五十七年以后，突然从陈立夫口里曝出内幕了呢？这岂不太邪门了吗？如果陈立夫所说属实，岂不显示了：这样见不得人的暗杀案，国民党竟为俄共遮盖了五十七年之久，这又为什么呢？这能说得通吗？“鲍罗廷及其中共爪牙”，究竟何恩何德于国民党，害得国民党要为他们一瞒五十七年呢？
004.陈立夫，你为什么不早说？.txt	36	8	说|杀	写到这里，我想到一件事。陈立夫当年发明“唯生论”，写了一本专书，叫《唯生论》，其中有一段说：“总理从前说过‘生是宇宙的中心，民生是人类历史的中心’。”但是，我翻遍了孙文的遗著，也看不到孙文说过这些话或做过类似的说法。所以，陈立夫全是造谣。因为这个人有这样公然造谣的前科，如今他说暗杀廖仲恺的种种，我也就不得不有合理的怀疑。费了几个小时的工夫，我写了这篇文章，陈立夫是不是又在造谣，读了这篇文章的人，自然就心里有数了。
006.党与法.txt	59	8	问|答|自由|胡适	诸青来的另一个问题又接触到一个关键：他认为国民党第一次全国代表大会所订的政纲中，其对内政策第六项，已载明人民有集会结社言论出版居住信仰之完全自由权。他认为“虽不另定约法，按照第六项实行未尝不可。盖就目前政制言之，党纲法律似无多大区别也。若不实行，虽颁布约法，只属徒然”。这种论调，是明显的“徒法不足以自行”的忧虑论调。关于这一点，胡适的答复是：
009.何柱国两篇《西安事变前后的张学良》书后.txt	3	8	自由|张学良|蒋介石|孙铭九	1936年西安事变时，他正任东北军骑兵军军长，躬逢其盛。西安事变后，敢做敢当的大丈夫张学良亲送蒋介石离西安回南京，悻悻然小丈夫的蒋介石一方面把张学良软禁，一方面蓄谋解决张学良的部队，把东北军分化、瓦解。蒋介石的毒计，引起东北军内部的严重争议，少壮派认为张学良没放回来前，应把西安事变扣留的蒋介石手下陈诚等多人留下来当人质、应该拒绝蒋介石下达的东北军撤退命令，以保障张学良的自由安全，但是高级将领们则因动摇而暗与蒋介石勾搭者大有人在。1937年2月2日，以孙铭九为首的少壮派，为了不甘张学良被出卖、东北军被出卖，干掉了军头王以哲等人。这一事件，被称做“二二事件”“二二事变”或“第二次西安事变”。
009.何柱国两篇《西安事变前后的张学良》书后.txt	16	8	一天|结果	2月1日，于学忠在新城大楼对东北军干部传达王宅会议的结果。当时大家多表示十分不满和坚决反对，好多人痛哭失声。这一天，在西安的东北军干部都知道王以哲、何柱国、于学忠不愿执行渭南决议，认为他们不要求副司令回来而主张先撤兵了，副司令回来的希望渺茫了，今后再难见副司令的面了。大家相见都非常难过。卢广绩、陈先舟痛哭流涕的情景，尤使我至今难忘。……
009.何柱国两篇《西安事变前后的张学良》书后.txt	22	8	结果|说|死|张学良	至于张学良，也同样虽生犹死，成为另一个历史上的名词。何柱国说“主战的少壮派不顾大局”，但他们军头们顾大局的结果，又是什么呢？
014.张学良心事探微.txt	16	8	说|捉|张学良|蒋介石	张学良自己的声明，大部分是在监禁中和监督下写成的，所以除了悔意和遗憾外，无法表达任何心意。国际上的看法，都认为“捉蒋”乃是以往军阀主义的遗风，因此并没有对张学良表示同情。总之，不管蒋介石把西安事变事实歪曲得多么厉害，把他自己夸大得多么厉害，他的说法却普遍地占了优势。
014.张学良心事探微.txt	28	8	答|捉|张学良|蒋介石	虽然如此，双方还是有一点重要差别处。张学良曾经是蒋介石的长期亲密同事，又是蒋介石的忠心反对者。一旦蒋介石答应改变政策而领导爱国抗日战争，张学良对他的上司如果不是感到歉疚，就是有种强烈的感情。所以事后张学良竭尽一切，修补蒋介石的面子，恢复他的声望，以补偿他被“捉住加以兵谏”。少帅从来没有坚持蒋介石应该为承诺的事签下书面保证。在张学良看来，蒋介石身为全国的领袖，他以领袖的诚实对遵守承诺做下口头的保证，是相当好了。然而张学良的僚属却在怀疑蒋介石的口头保证是否有效有用，部队里面也酝酿着一些不安。为此，张学良决定尽快释放蒋介石。并且，他还决定亲自送蒋介石回南京。早在12月19日，张学良告诉英国《泰晤士报》记者弗拉塞：
014.张学良心事探微.txt	40	8	说|张学良|蒋介石|周恩来	西安事变也造成蒋介石和周恩来这两位敌对的领袖有了直接的接触。周恩来在这次相会的机会中介绍了一下共产党的状况，并且说共产党愿意在对日抗战时支持蒋介石。这次直接的接触也为之后两党继续谈判铺平了道路，一直到两党完成了“第二次统一战线”。共产党人并没有发动西安事变，但他们却充分利用西安事变来达到他们眼前的政治目标。后面我们将谈到，为了不使“统一战线”受到危害，他们甚至决定在谈判中对释放张学良一事并不坚持。张学良乃是三角关系游戏中真正的输家，不过他所发动的西安事变，倒是把国民党与共产党之间的合作关系促进得复活了。
014.张学良心事探微.txt	50	8	说|死|张学良|蒋介石	1937年7月7日卢沟桥事变所揭起的全面战争以后，为了抗日救国，蒋介石是应该放张学良的。张学良和东北军很久以来就一直痛恨日本，他们去打日本侵略者，一定会是最狂热的战士。但就蒋介石个人的利益来说，他现在已经成为全国统一抗日战争中活的象征，他怎么能愿意让他以前的副总司令和扣留他的少帅成为全国的英雄，分享他的抗日光荣？更糟的是，承认张学良长期的抗日态度，再加上他一定会在抗日战场上所做的英勇表现，会很容易暴露出蒋介石原来竟然是个迟到的抗日战士；又会暴露出现在被国人拥护为爱国政策的统一战线政策，事实上也是张学良强迫蒋介石接受的！因此，蒋介石为了他个人的声望，不得不“不让张学良在抗日战争中担任任何角色”。对张学良来说，他期待抗日战争已经那么久了，为之而做的牺牲是那么大，把他排除于抗日战争之列乃是最重的惩罚。据说，当战争伸延到上海南京一带时，囚禁张学良的房子突然失火了，警卫人员怀疑是张学良放的火。这很可能是真的。正如一位传记作家说，张学良放火是要表示他的失意和愤怒。当全国都在为抗日战争而忙碌时，他被蒋介石悄悄地在华南各地搬来搬去，像个普通罪犯一样。张学良在西安事变期间的伙伴杨虎城，遭遇到另一种命运。在西安事变完全尘埃落定以后，他出国去。当中日战争爆发后，他自愿回国，要去参加对日作战。可是一回到中国，就被蒋介石的特务头子戴笠扣押起来。整个八年抗战期间和战争结束以后，他一直是被蒋介石囚禁着。然后，在共产党胜利的前夕，他神秘地死在监狱里。张学良和杨虎城为了促成抗日统一战线，是那么尽心尽力，是那么不顾一切，然而他们二人却都被排拒在对日作战行列之外，这看起来固然讽刺，但却并不完全令人感到惊奇，因为这乃是蒋介石故意要把事情弄成这样的。
